current_attendance,present_classes,absent_classes,total_classes,remaining_classes,weekly_subject_classes,minimum_attendance,planned_leave_classes,days_remaining,absence_rate,future_attendance_after_leave,leave_risk
76.9231,10,3,13,70,6,80,5,61,0.230769,55.5556,HIGH
83.3333,15,3,18,70,3,85,0,114,0.166667,83.3333,HIGH
53.0612,26,23,49,47,3,80,3,79,0.469388,50.0,HIGH
78.9474,15,4,19,70,6,80,2,61,0.210526,71.4286,HIGH
97.9592,48,1,49,65,2,90,0,164,0.020408,97.9592,LOW
55.6962,44,35,79,36,2,80,5,93,0.443038,52.381,HIGH
66.6667,28,14,42,59,6,75,20,47,0.333333,45.1613,HIGH
95.8333,92,4,96,28,6,80,2,25,0.041667,93.8776,LOW
81.6794,107,24,131,25,3,80,1,40,0.183206,81.0606,MEDIUM
91.6667,11,1,12,70,3,85,3,120,0.083333,73.3333,HIGH
41.25,33,47,80,49,6,75,2,41,0.5875,40.2439,HIGH
84.6154,11,2,13,70,4,85,3,89,0.153846,68.75,HIGH
58.5859,58,41,99,48,2,75,1,122,0.414141,58.0,HIGH
64.0,16,9,25,70,2,80,14,178,0.36,41.0256,HIGH
84.9057,45,8,53,63,4,85,3,76,0.150943,80.3571,HIGH
82.8571,29,6,35,60,2,85,4,150,0.171429,74.359,HIGH
58.7413,84,59,143,31,4,75,20,37,0.412587,51.5337,HIGH
66.6667,8,4,12,70,1,75,3,348,0.333333,53.3333,HIGH
90.9091,10,1,11,70,3,80,3,117,0.090909,71.4286,HIGH
93.1034,27,2,29,70,6,70,2,57,0.068966,87.0968,LOW
55.5556,10,8,18,70,5,85,3,71,0.444444,47.619,HIGH
96.1039,74,3,77,46,3,80,12,77,0.038961,83.1461,MEDIUM
71.6535,91,36,127,20,1,70,1,97,0.283465,71.0938,MEDIUM
97.0,97,3,100,30,1,70,4,150,0.03,93.2692,LOW
94.9367,75,4,79,46,1,75,2,231,0.050633,92.5926,LOW
98.3333,59,1,60,41,2,80,2,104,0.016667,95.1613,LOW
33.3333,6,12,18,70,1,75,0,351,0.666667,33.3333,HIGH
74.7967,92,31,123,12,2,75,2,33,0.252033,73.6,HIGH
61.4865,91,57,148,14,5,80,14,15,0.385135,56.1728,HIGH
92.8571,13,1,14,70,3,85,4,120,0.071429,72.2222,HIGH
98.0392,50,1,51,60,4,70,3,72,0.019608,92.5926,LOW
62.8866,61,36,97,29,3,65,6,50,0.371134,59.2233,HIGH
78.2609,108,30,138,16,6,80,5,16,0.217391,75.5245,HIGH
77.0492,47,14,61,36,5,80,3,34,0.229508,73.4375,HIGH
97.8261,45,1,46,48,3,80,1,82,0.021739,95.7447,LOW
68.0851,32,15,47,51,6,90,3,44,0.319149,64.0,HIGH
95.8333,46,2,48,63,3,80,1,108,0.041667,93.8776,LOW
20.979,30,113,143,30,4,80,3,36,0.79021,20.5479,HIGH
64.9485,63,34,97,33,3,85,2,52,0.350515,63.6364,HIGH
56.5217,52,40,92,29,4,85,1,38,0.434783,55.914,HIGH
96.2963,26,1,27,70,3,90,1,117,0.037037,92.8571,MEDIUM
91.2281,52,5,57,54,3,90,3,93,0.087719,86.6667,HIGH
78.7879,52,14,66,29,6,80,3,27,0.212121,75.3623,HIGH
71.4286,15,6,21,70,5,75,0,67,0.285714,71.4286,HIGH
97.9592,48,1,49,64,6,70,4,57,0.020408,90.566,LOW
75.9494,60,19,79,37,1,75,2,188,0.240506,74.0741,HIGH
65.9091,58,30,88,38,3,70,2,66,0.340909,64.4444,HIGH
64.1304,59,33,92,46,5,80,1,44,0.358696,63.4409,HIGH
41.9355,13,18,31,46,3,85,5,79,0.580645,36.1111,HIGH
52.6316,10,9,19,66,6,75,4,53,0.473684,43.4783,HIGH
94.6154,123,7,130,16,2,70,4,39,0.053846,91.791,LOW
90.9091,10,1,11,70,4,70,2,91,0.090909,76.9231,LOW
49.0909,27,28,55,58,1,85,2,293,0.509091,47.3684,HIGH
54.5455,54,45,99,49,4,70,5,64,0.454545,51.9231,HIGH
18.9189,7,30,37,57,6,70,4,47,0.810811,17.0732,HIGH
75.8242,69,22,91,35,3,75,0,62,0.241758,75.8242,MEDIUM
93.75,15,1,16,70,6,75,3,56,0.0625,78.9474,MEDIUM
98.3051,58,1,59,57,1,90,3,283,0.016949,93.5484,MEDIUM
77.8947,74,21,95,41,3,80,2,67,0.221053,76.2887,HIGH
35.2941,6,11,17,70,3,70,2,120,0.647059,31.5789,HIGH
94.6565,124,7,131,15,3,65,4,26,0.053435,91.8519,LOW
66.0,33,17,50,49,6,75,1,40,0.34,64.7059,HIGH
82.8283,82,17,99,32,6,85,2,27,0.171717,81.1881,HIGH
96.2963,26,1,27,70,4,80,15,86,0.037037,61.9048,HIGH
96.5517,56,2,58,60,1,85,17,299,0.034483,74.6667,HIGH
92.0,23,2,25,64,5,90,1,63,0.08,88.4615,HIGH
96.7742,30,1,31,57,3,75,3,96,0.032258,88.2353,LOW
99.2857,139,1,140,19,5,65,4,22,0.007143,96.5278,LOW
52.1127,37,34,71,44,1,75,0,217,0.478873,52.1127,HIGH
57.1429,48,36,84,32,6,80,20,25,0.428571,46.1538,HIGH
87.156,95,14,109,28,1,85,1,138,0.12844,86.3636,MEDIUM
66.6667,18,9,27,64,5,70,3,61,0.333333,60.0,HIGH
92.8571,13,1,14,65,6,75,0,53,0.071429,92.8571,LOW
69.7674,60,26,86,31,2,70,2,76,0.302326,68.1818,HIGH
96.0,24,1,25,70,6,75,2,56,0.04,88.8889,LOW
50.0,30,30,60,39,2,70,2,95,0.5,48.3871,HIGH
69.3878,34,15,49,62,6,70,6,51,0.306122,61.8182,HIGH
94.2308,49,3,52,66,5,70,1,67,0.057692,92.4528,LOW
67.8161,59,28,87,28,1,70,2,141,0.321839,66.2921,HIGH
76.087,35,11,46,53,2,80,2,136,0.23913,72.9167,HIGH
76.9231,20,6,26,67,2,80,2,166,0.230769,71.4286,HIGH
94.5946,70,4,74,49,5,80,3,52,0.054054,90.9091,LOW
94.1176,32,2,34,66,6,75,0,55,0.058824,94.1176,LOW
96.0784,49,2,51,53,5,80,3,56,0.039216,90.7407,LOW
71.6216,53,21,74,49,6,75,4,42,0.283784,67.9487,HIGH
97.619,41,1,42,52,2,75,3,133,0.02381,91.1111,LOW
95.122,39,2,41,58,1,75,3,289,0.04878,88.6364,LOW
62.6506,52,31,83,44,6,80,2,35,0.373494,61.1765,HIGH
85.9375,55,9,64,50,4,85,2,65,0.140625,83.3333,HIGH
18.75,3,13,16,65,2,65,1,162,0.8125,17.6471,HIGH
96.4789,137,5,142,29,5,70,2,30,0.035211,95.1389,LOW
96.1538,50,2,52,62,3,65,3,106,0.038462,90.9091,LOW
22.2222,6,21,27,70,3,70,2,114,0.777778,20.6897,HIGH
92.8571,13,1,14,70,5,75,3,70,0.071429,76.4706,MEDIUM
77.1429,108,32,140,27,6,75,6,26,0.228571,73.9726,HIGH
70.0,21,9,30,70,5,70,1,72,0.3,67.7419,HIGH
70.7692,46,19,65,36,1,70,3,181,0.292308,67.6471,HIGH
74.0741,20,7,27,70,3,80,3,119,0.259259,66.6667,HIGH
73.0435,84,31,115,17,6,75,3,17,0.269565,71.1864,HIGH
68.4685,76,35,111,10,3,70,2,20,0.315315,67.2566,HIGH
97.2973,36,1,37,51,1,65,1,253,0.027027,94.7368,LOW
71.4286,10,4,14,70,4,75,2,90,0.285714,62.5,HIGH
82.1429,23,5,28,70,1,80,3,351,0.178571,74.1935,HIGH
99.2701,136,1,137,10,5,90,4,8,0.007299,96.4539,LOW
87.6543,71,10,81,45,2,90,3,113,0.123457,84.5238,HIGH
68.254,86,40,126,11,2,75,2,29,0.31746,67.1875,HIGH
94.2857,33,2,35,63,2,75,1,160,0.057143,91.6667,LOW
78.6517,70,19,89,36,1,80,0,181,0.213483,78.6517,HIGH
96.3636,106,4,110,22,1,70,13,113,0.036364,86.1789,LOW
58.4906,31,22,53,49,3,70,3,84,0.415094,55.3571,HIGH
66.6667,10,5,15,70,6,75,7,59,0.333333,45.4545,HIGH
98.0769,51,1,52,64,2,75,0,157,0.019231,98.0769,LOW
82.0225,73,16,89,31,3,80,16,51,0.179775,69.5238,HIGH
98.7179,77,1,78,38,3,65,20,65,0.012821,78.5714,LOW
34.6457,44,83,127,32,6,85,5,29,0.653543,33.3333,HIGH
22.0,22,78,100,46,2,70,3,116,0.78,21.3592,HIGH
96.1538,25,1,26,70,5,80,2,71,0.038462,89.2857,LOW
95.2381,140,7,147,19,1,80,2,94,0.047619,93.9597,LOW
66.9231,87,43,130,11,6,70,5,8,0.330769,64.4444,HIGH
75.0,15,5,20,70,6,75,6,58,0.25,57.6923,HIGH
75.8065,94,30,124,14,2,75,4,37,0.241935,73.4375,HIGH
61.9048,26,16,42,53,3,80,2,87,0.380952,59.0909,HIGH
53.1915,25,22,47,55,2,70,12,139,0.468085,42.3729,HIGH
98.6486,73,1,74,35,1,75,10,177,0.013514,86.9048,LOW
66.6667,18,9,27,70,3,70,1,117,0.333333,64.2857,HIGH
98.7179,77,1,78,36,3,70,2,60,0.012821,96.25,LOW
72.549,37,14,51,51,4,75,2,62,0.27451,69.8113,HIGH
66.6667,36,18,54,64,3,80,3,104,0.333333,63.1579,HIGH
82.5,66,14,80,36,3,85,0,61,0.175,82.5,HIGH
77.7778,21,6,27,70,6,80,2,57,0.222222,72.4138,HIGH
57.6923,15,11,26,70,6,75,0,60,0.423077,57.6923,HIGH
52.0,13,12,25,67,5,75,2,70,0.48,48.1481,HIGH
91.6667,11,1,12,70,5,80,4,71,0.083333,68.75,HIGH
79.3103,46,12,58,55,5,80,3,54,0.206897,75.4098,HIGH
96.6667,58,2,60,39,1,80,0,195,0.033333,96.6667,LOW
93.3333,28,2,30,70,4,85,2,89,0.066667,87.5,MEDIUM
72.093,62,24,86,39,4,70,3,49,0.27907,69.6629,HIGH
96.6942,117,4,121,22,1,80,3,107,0.033058,94.3548,LOW
55.1724,16,13,29,70,5,80,1,71,0.448276,53.3333,HIGH
56.25,9,7,16,70,6,75,6,58,0.4375,40.9091,HIGH
54.0541,20,17,37,58,2,80,13,146,0.459459,40.0,HIGH
98.9899,98,1,99,38,2,85,0,95,0.010101,98.9899,LOW
53.3333,8,7,15,65,5,70,4,62,0.466667,42.1053,HIGH
63.6364,28,16,44,61,5,80,1,62,0.363636,62.2222,HIGH
53.1034,77,68,145,10,1,80,4,50,0.468966,51.6779,HIGH
61.7021,29,18,47,57,2,75,5,142,0.382979,55.7692,HIGH
59.0909,13,9,22,70,4,70,0,85,0.409091,59.0909,HIGH
58.209,39,28,67,34,6,80,4,32,0.41791,54.9296,HIGH
55.7692,29,23,52,60,4,85,6,73,0.442308,50.0,HIGH
62.1849,74,45,119,12,2,65,5,28,0.378151,59.6774,HIGH
99.1935,123,1,124,12,4,80,2,16,0.008065,97.619,LOW
95.2381,40,2,42,48,5,70,7,49,0.047619,81.6327,LOW
66.8919,99,49,148,18,4,65,1,21,0.331081,66.443,MEDIUM
61.5385,40,25,65,47,4,65,1,58,0.384615,60.6061,HIGH
95.6522,22,1,23,65,6,80,3,52,0.043478,84.6154,MEDIUM
63.0769,41,24,65,42,5,85,20,41,0.369231,48.2353,HIGH
63.6364,7,4,11,68,5,70,0,70,0.363636,63.6364,HIGH
76.9231,10,3,13,67,3,80,7,112,0.230769,50.0,HIGH
25.8065,16,46,62,49,4,70,3,65,0.741935,24.6154,HIGH
52.0,26,24,50,51,2,75,0,126,0.48,52.0,HIGH
96.9697,128,4,132,14,5,75,1,12,0.030303,96.2406,LOW
27.5862,16,42,58,57,5,75,3,55,0.724138,26.2295,HIGH
75.6757,56,18,74,34,1,75,0,173,0.243243,75.6757,MEDIUM
83.5165,76,15,91,42,5,85,0,41,0.164835,83.5165,HIGH
72.2222,78,30,108,30,4,70,3,38,0.277778,70.2703,MEDIUM
68.75,11,5,16,70,6,70,3,60,0.3125,57.8947,HIGH
25.0,4,12,16,70,5,80,1,73,0.75,23.5294,HIGH
72.7891,107,40,147,23,1,75,0,115,0.272109,72.7891,HIGH
88.3333,53,7,60,67,6,90,4,59,0.116667,82.8125,HIGH
76.5957,72,22,94,28,3,75,1,47,0.234043,75.7895,MEDIUM
53.3333,8,7,15,67,4,80,5,84,0.466667,40.0,HIGH
97.619,82,2,84,36,1,75,4,182,0.02381,93.1818,LOW
37.037,10,17,27,70,2,75,4,176,0.62963,32.2581,HIGH
80.4348,74,18,92,38,3,80,3,65,0.195652,77.8947,HIGH
98.6301,72,1,73,28,1,75,17,138,0.013699,80.0,LOW
78.3333,47,13,60,33,6,80,7,31,0.216667,70.1493,HIGH
66.6667,8,4,12,70,2,80,2,175,0.333333,57.1429,HIGH
96.1538,50,2,52,60,2,75,3,147,0.038462,90.9091,LOW
60.0,9,6,15,70,6,75,3,61,0.4,50.0,HIGH
50.0,30,30,60,60,6,75,2,52,0.5,48.3871,HIGH
76.3158,29,9,38,53,1,75,3,264,0.236842,70.7317,HIGH
96.4286,54,2,56,60,6,75,2,51,0.035714,93.1034,LOW
75.5102,111,36,147,24,5,75,0,27,0.244898,75.5102,MEDIUM
97.1831,69,2,71,28,4,80,4,32,0.028169,92.0,LOW
97.0588,33,1,34,46,1,70,2,232,0.029412,91.6667,LOW
98.5915,140,2,142,11,1,75,4,58,0.014085,95.8904,LOW
31.5789,12,26,38,50,1,80,5,253,0.684211,27.907,HIGH
54.5455,18,15,33,50,6,85,3,40,0.454545,50.0,HIGH
57.1429,12,9,21,70,5,65,5,72,0.428571,46.1538,HIGH
43.75,35,45,80,45,1,70,4,222,0.5625,41.6667,HIGH
28.5714,4,10,14,70,1,75,1,347,0.714286,26.6667,HIGH
93.75,30,2,32,66,3,75,2,110,0.0625,88.2353,LOW
97.619,41,1,42,65,5,80,3,63,0.02381,91.1111,LOW
98.5915,70,1,71,40,1,70,4,199,0.014085,93.3333,LOW
71.9626,77,30,107,29,2,70,2,72,0.280374,70.6422,MEDIUM
50.5051,50,49,99,29,5,70,4,28,0.494949,48.5437,HIGH
38.4615,50,80,130,20,5,70,7,19,0.615385,36.4964,HIGH
97.4359,38,1,39,61,5,75,1,62,0.025641,95.0,LOW
50.6849,37,36,73,43,6,90,3,34,0.493151,48.6842,HIGH
68.0672,81,38,119,10,1,70,4,50,0.319328,65.8537,HIGH
65.9574,31,16,47,49,3,75,3,79,0.340426,62.0,HIGH
97.4359,38,1,39,61,4,75,3,77,0.025641,90.4762,LOW
92.3077,12,1,13,68,4,75,3,82,0.076923,75.0,MEDIUM
21.2121,28,104,132,13,5,75,18,12,0.787879,18.6667,HIGH
18.5185,5,22,27,70,4,70,0,87,0.814815,18.5185,HIGH
77.5,31,9,40,53,2,80,10,135,0.225,62.0,HIGH
97.619,82,2,84,35,2,70,2,91,0.02381,95.3488,LOW
77.7778,35,10,45,65,3,80,6,109,0.222222,68.6275,HIGH
82.8125,53,11,64,47,3,85,2,82,0.171875,80.303,HIGH
72.5275,66,25,91,49,4,75,4,64,0.274725,69.4737,HIGH
52.8455,65,58,123,25,4,80,3,34,0.471545,51.5873,HIGH
73.6842,14,5,19,70,4,75,20,86,0.263158,35.8974,HIGH
24.1379,7,22,29,70,3,70,18,117,0.758621,14.8936,HIGH
21.3675,25,92,117,16,6,75,1,15,0.786325,21.1864,HIGH
97.619,41,1,42,46,4,85,4,59,0.02381,89.1304,MEDIUM
53.4247,39,34,73,29,6,85,5,28,0.465753,50.0,HIGH
98.1818,54,1,55,58,5,65,0,56,0.018182,98.1818,LOW
65.8537,81,42,123,20,2,65,1,47,0.341463,65.3226,MEDIUM
66.6667,26,13,39,54,5,70,6,52,0.333333,57.7778,HIGH
57.971,40,29,69,38,4,70,2,49,0.42029,56.338,HIGH
96.9697,32,1,33,55,4,80,3,72,0.030303,88.8889,LOW
40.4255,19,28,47,53,5,70,4,56,0.595745,37.2549,HIGH
96.4286,54,2,56,63,3,80,2,105,0.035714,93.1034,LOW
55.7895,53,42,95,31,3,65,2,54,0.442105,54.6392,HIGH
90.0,9,1,10,66,5,70,3,63,0.1,69.2308,HIGH
95.2381,20,1,21,70,5,75,2,72,0.047619,86.9565,LOW
64.6259,95,52,147,24,1,65,17,118,0.353741,57.9268,HIGH
98.5294,67,1,68,38,5,80,4,41,0.014706,93.0556,LOW
51.0417,49,47,96,38,4,70,14,49,0.489583,44.5455,HIGH
87.037,47,7,54,54,3,85,3,90,0.12963,82.4561,HIGH
94.4444,51,3,54,51,2,75,16,125,0.055556,72.8571,HIGH
94.4444,17,1,18,69,3,65,2,112,0.055556,85.0,LOW
58.3333,7,5,12,64,3,70,2,107,0.416667,50.0,HIGH
99.0,99,1,100,25,4,80,1,31,0.01,98.0198,LOW
74.0741,20,7,27,70,1,75,0,352,0.259259,74.0741,HIGH
96.6102,57,2,59,49,1,70,4,246,0.033898,90.4762,LOW
65.3061,96,51,147,28,6,80,2,24,0.346939,64.4295,HIGH
98.4848,65,1,66,29,4,75,0,38,0.015152,98.4848,LOW
90.9091,10,1,11,70,3,80,0,114,0.090909,90.9091,LOW
95.3488,41,2,43,62,1,75,19,309,0.046512,66.129,HIGH
80.3571,45,11,56,46,5,80,3,44,0.196429,76.2712,HIGH
54.902,28,23,51,67,1,70,3,333,0.45098,51.8519,HIGH
68.75,99,45,144,12,3,70,3,23,0.3125,67.3469,HIGH
71.875,46,18,64,48,6,75,1,40,0.28125,70.7692,HIGH
98.4127,62,1,63,35,1,75,1,172,0.015873,96.875,LOW
60.6061,20,13,33,49,5,75,5,49,0.393939,52.6316,HIGH
20.0,17,68,85,33,1,65,2,165,0.8,19.5402,HIGH
96.5517,56,2,58,48,3,75,3,83,0.034483,91.8033,LOW
77.4194,72,21,93,49,2,75,2,122,0.225806,75.7895,MEDIUM
79.1667,57,15,72,47,3,80,3,81,0.208333,76.0,HIGH
86.6667,26,4,30,47,5,85,2,47,0.133333,81.25,HIGH
59.1837,29,20,49,62,5,80,4,63,0.408163,54.717,HIGH
97.2222,70,2,72,29,2,75,2,74,0.027778,94.5946,LOW
84.2105,80,15,95,28,4,85,4,35,0.157895,80.8081,HIGH
64.0,64,36,100,38,5,80,0,39,0.36,64.0,HIGH
94.6903,107,6,113,22,5,70,3,21,0.053097,92.2414,LOW
38.8889,14,22,36,60,2,65,3,148,0.611111,35.8974,HIGH
96.5517,56,2,58,55,5,75,0,57,0.034483,96.5517,LOW
92.3077,12,1,13,70,5,85,1,67,0.076923,85.7143,MEDIUM
74.2857,26,9,35,66,2,75,0,163,0.257143,74.2857,HIGH
55.0,55,45,100,49,4,80,1,61,0.45,54.4554,HIGH
64.0,16,9,25,70,5,80,20,71,0.36,35.5556,HIGH
86.6667,13,2,15,70,4,90,5,88,0.133333,65.0,HIGH
72.973,27,10,37,54,3,75,2,88,0.27027,69.2308,HIGH
96.0,48,2,50,55,2,65,4,138,0.04,88.8889,LOW
94.8148,128,7,135,16,4,85,2,23,0.051852,93.4307,LOW
94.5055,86,5,91,48,2,80,6,123,0.054945,88.6598,LOW
66.6667,50,25,75,28,4,85,0,35,0.333333,66.6667,HIGH
93.3333,28,2,30,58,6,65,5,50,0.066667,80.0,LOW
90.9091,10,1,11,69,6,75,2,55,0.090909,76.9231,MEDIUM
95.0617,77,4,81,35,4,75,2,44,0.049383,92.7711,LOW
90.0,9,1,10,70,1,75,5,353,0.1,60.0,HIGH
80.6452,50,12,62,41,5,80,4,42,0.193548,75.7576,HIGH
95.122,39,2,41,57,6,85,0,48,0.04878,95.122,LOW
96.4912,55,2,57,62,6,75,3,50,0.035088,91.6667,LOW
55.102,27,22,49,67,4,80,1,86,0.44898,54.0,HIGH
72.2222,26,10,36,57,4,75,0,73,0.277778,72.2222,HIGH
73.1959,71,26,97,35,3,75,2,57,0.268041,71.7172,HIGH
25.4545,14,41,55,62,3,70,15,105,0.745455,20.0,HIGH
96.2963,26,1,27,70,5,75,0,68,0.037037,96.2963,LOW
70.0,21,9,30,48,2,70,3,118,0.3,63.6364,HIGH
80.5556,58,14,72,47,5,80,2,47,0.194444,78.3784,HIGH
61.9048,26,16,42,65,6,80,2,57,0.380952,59.0909,HIGH
72.5664,82,31,113,18,1,75,2,92,0.274336,71.3043,HIGH
75.0,21,7,28,70,6,75,1,61,0.25,72.4138,HIGH
95.4545,21,1,22,70,4,75,3,88,0.045455,84.0,LOW
39.4558,58,89,147,10,1,80,3,51,0.605442,38.6667,HIGH
92.3077,12,1,13,70,6,75,3,61,0.076923,75.0,MEDIUM
96.2963,26,1,27,70,5,70,1,68,0.037037,92.8571,LOW
76.9231,70,21,91,46,6,75,3,37,0.230769,74.4681,HIGH
64.2857,18,10,28,67,5,65,0,66,0.357143,64.2857,HIGH
73.0159,46,17,63,49,3,75,4,80,0.269841,68.6567,HIGH
70.5882,12,5,17,70,6,70,3,59,0.294118,60.0,HIGH
66.9231,87,43,130,16,2,75,2,39,0.330769,65.9091,HIGH
51.1364,45,43,88,33,2,75,20,80,0.488636,41.6667,HIGH
59.1837,29,20,49,55,2,80,5,136,0.408163,53.7037,HIGH
72.973,27,10,37,53,1,75,2,264,0.27027,69.2308,HIGH
42.4242,14,19,33,61,6,70,1,49,0.575758,41.1765,HIGH
63.1579,36,21,57,67,6,70,4,59,0.368421,59.0164,HIGH
61.4035,70,44,114,16,6,85,3,16,0.385965,59.8291,HIGH
80.6452,25,6,31,61,2,85,2,154,0.193548,75.7576,HIGH
72.2222,26,10,36,59,4,75,3,73,0.277778,66.6667,HIGH
53.0612,26,23,49,63,2,75,1,161,0.469388,52.0,HIGH
96.2264,51,2,53,62,5,70,4,61,0.037736,89.4737,LOW
77.5,31,9,40,60,1,80,2,302,0.225,73.8095,HIGH
89.7959,44,5,49,60,6,90,0,48,0.102041,89.7959,HIGH
52.9412,9,8,17,70,5,75,3,71,0.470588,45.0,HIGH
59.8039,61,41,102,10,1,75,2,48,0.401961,58.6538,HIGH
54.1667,13,11,24,70,6,70,2,57,0.458333,50.0,HIGH
90.0,9,1,10,70,5,70,4,73,0.1,64.2857,HIGH
79.1045,53,14,67,50,1,80,2,250,0.208955,76.8116,HIGH
54.0,27,23,50,52,4,90,3,68,0.46,50.9434,HIGH
75.6098,31,10,41,60,6,75,1,49,0.243902,73.8095,HIGH
94.5455,52,3,55,52,2,70,3,128,0.054545,89.6552,LOW
64.5161,40,22,62,44,5,75,10,44,0.354839,55.5556,HIGH
65.2174,30,16,46,55,6,70,13,46,0.347826,50.8475,HIGH
26.1745,39,110,149,31,2,90,1,79,0.738255,26.0,HIGH
97.3684,111,3,114,26,5,70,1,27,0.026316,96.5217,LOW
95.8333,46,2,48,58,6,85,2,49,0.041667,92.0,LOW
96.4912,55,2,57,47,3,80,17,80,0.035088,74.3243,HIGH
64.7059,22,12,34,55,1,70,3,273,0.352941,59.4595,HIGH
75.0,15,5,20,70,2,75,0,172,0.25,75.0,MEDIUM
56.8966,33,25,58,58,2,70,3,143,0.431034,54.0984,HIGH
66.6667,36,18,54,68,5,80,2,71,0.333333,64.2857,HIGH
95.3488,41,2,43,49,6,70,8,41,0.046512,80.3922,LOW
95.6522,22,1,23,65,5,75,1,63,0.043478,91.6667,LOW
77.3585,41,12,53,67,3,80,5,112,0.226415,70.6897,HIGH
82.3529,70,15,85,35,3,80,2,60,0.176471,80.4598,MEDIUM
97.1014,67,2,69,41,3,70,5,66,0.028986,90.5405,LOW
76.4706,65,20,85,47,2,80,2,120,0.235294,74.7126,HIGH
60.8696,14,9,23,67,1,65,0,332,0.391304,60.8696,HIGH
68.0,17,8,25,66,2,75,0,167,0.32,68.0,HIGH
94.9153,56,3,59,67,1,75,1,338,0.050847,93.3333,LOW
61.1111,33,21,54,62,6,80,1,52,0.388889,60.0,HIGH
35.7143,5,9,14,65,2,75,1,160,0.642857,33.3333,HIGH
25.0,11,33,44,48,2,65,5,117,0.75,22.449,HIGH
20.0,2,8,10,70,2,75,0,172,0.8,20.0,HIGH
98.5915,70,1,71,45,3,65,5,77,0.014085,92.1053,LOW
81.1321,43,10,53,59,5,80,15,57,0.188679,63.2353,HIGH
94.8052,73,4,77,28,4,70,3,37,0.051948,91.25,LOW
53.012,44,39,83,44,3,85,14,75,0.46988,45.3608,HIGH
81.1321,43,10,53,51,1,80,0,257,0.188679,81.1321,MEDIUM
80.4598,70,17,87,50,6,80,2,40,0.195402,78.6517,HIGH
94.7368,18,1,19,70,3,85,4,115,0.052632,78.2609,HIGH
97.5309,79,2,81,40,6,75,1,33,0.024691,96.3415,LOW
91.7647,78,7,85,44,4,90,1,55,0.082353,90.6977,MEDIUM
48.8889,22,23,45,55,6,75,10,45,0.511111,40.0,HIGH
91.6667,22,2,24,70,4,70,2,90,0.083333,84.6154,LOW
96.1538,25,1,26,70,4,90,1,91,0.038462,92.5926,MEDIUM
66.1972,47,24,71,39,6,75,2,34,0.338028,64.3836,HIGH
97.6744,42,1,43,52,1,65,3,258,0.023256,91.3043,LOW
95.1049,136,7,143,15,3,85,3,22,0.048951,93.1507,LOW
57.3171,47,35,82,43,6,70,3,37,0.426829,55.2941,HIGH
82.6087,19,4,23,70,1,85,2,347,0.173913,76.0,HIGH
97.5,39,1,40,61,5,75,3,63,0.025,90.6977,LOW
95.2381,20,1,21,70,2,85,3,174,0.047619,83.3333,HIGH
96.6667,87,3,90,32,4,75,2,42,0.033333,94.5652,LOW
61.4035,70,44,114,13,4,80,4,17,0.385965,59.322,HIGH
98.7805,81,1,82,48,6,75,3,37,0.012195,95.2941,LOW
94.9153,56,3,59,67,6,65,2,58,0.050847,91.8033,LOW
53.8462,14,12,26,70,1,85,1,348,0.461538,51.8519,HIGH
96.0,96,4,100,18,5,75,0,18,0.04,96.0,LOW
90.9091,10,1,11,70,6,75,4,59,0.090909,66.6667,HIGH
68.1818,45,21,66,29,5,65,0,31,0.318182,68.1818,MEDIUM
64.1026,25,14,39,58,3,75,3,95,0.358974,59.5238,HIGH
95.4545,42,2,44,68,4,75,6,84,0.045455,84.0,LOW
69.2308,18,8,26,70,4,70,2,86,0.307692,64.2857,HIGH
92.3077,12,1,13,70,5,80,3,71,0.076923,75.0,HIGH
42.8571,6,8,14,70,6,75,1,61,0.571429,40.0,HIGH
65.9091,29,15,44,63,3,70,7,103,0.340909,56.8627,HIGH
97.1429,34,1,35,65,4,90,2,82,0.028571,91.8919,MEDIUM
65.9574,31,16,47,65,2,80,1,163,0.340426,64.5833,HIGH
75.8621,22,7,29,70,4,80,20,91,0.241379,44.898,HIGH
73.5632,64,23,87,46,1,75,5,232,0.264368,69.5652,HIGH
96.0,24,1,25,70,2,80,6,177,0.04,77.4194,HIGH
68.0,51,24,75,33,5,90,3,32,0.32,65.3846,HIGH
95.4545,42,2,44,59,6,80,2,47,0.045455,91.3043,LOW
32.6087,15,31,46,46,2,70,2,117,0.673913,31.25,HIGH
98.8235,84,1,85,35,4,75,2,43,0.011765,96.5517,LOW
52.9412,45,40,85,43,1,70,4,214,0.470588,50.5618,HIGH
52.6316,50,45,95,29,2,80,0,73,0.473684,52.6316,HIGH
53.0612,26,23,49,58,3,80,0,98,0.469388,53.0612,HIGH
28.9474,11,27,38,67,4,75,20,82,0.710526,18.9655,HIGH
90.9091,10,1,11,68,5,75,17,69,0.090909,35.7143,HIGH
92.8571,13,1,14,70,5,85,2,73,0.071429,81.25,HIGH
46.4789,33,38,71,48,3,85,2,82,0.535211,45.2055,HIGH
65.0602,54,29,83,35,4,65,3,43,0.349398,62.7907,HIGH
30.0,12,28,40,52,5,70,2,55,0.7,28.5714,HIGH
97.1429,68,2,70,40,4,70,1,47,0.028571,95.7746,LOW
66.3158,63,32,95,39,3,70,4,67,0.336842,63.6364,HIGH
94.7368,36,2,38,62,6,75,0,49,0.052632,94.7368,LOW
87.156,95,14,109,26,1,90,1,130,0.12844,86.3636,HIGH
